run_name,model_name,pod_rank,dmdc_rank,n_delays,center,scale,train_rollout_rmse,test_rollout_rmse,generalization_gap,generalization_ratio,spectral_radius,n_unstable_eigenvalues,stability_status,status,error_message,variant,surface,run_dir
run_144__adaptive_dmdc__pod0p999__dmdc4__delay4,adaptive_dmdc,0.999,4,4,True,False,0.5887611829071214,0.5877813109193952,-0.0009798719877261,0.9983357055183428,0.0346107523466905,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_204__ridge_dmdc__pod2__dmdc4__delay4,ridge_dmdc,2.0,4,4,True,False,0.7563160086427173,0.7488144710004706,-0.0075015376422467,0.9900814771120487,0.9999959930226228,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_216__ridge_dmdc__pod3__dmdc4__delay4,ridge_dmdc,3.0,4,4,True,False,0.7563160086427173,0.7488144710004706,-0.0075015376422467,0.9900814771120487,0.9999959930226228,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_228__ridge_dmdc__pod4__dmdc4__delay4,ridge_dmdc,4.0,4,4,True,False,0.7563160086427173,0.7488144710004706,-0.0075015376422467,0.9900814771120487,0.9999959930226228,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_240__ridge_dmdc__pod0p999__dmdc4__delay4,ridge_dmdc,0.999,4,4,True,False,0.7563160086427173,0.7488144710004706,-0.0075015376422467,0.9900814771120487,0.9999959930226228,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_156__dmdc__pod2__dmdc4__delay4,dmdc,2.0,4,4,True,False,0.756316088543706,0.7488145515610617,-0.0075015369826443,0.990081479032016,0.9999959930231276,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_168__dmdc__pod3__dmdc4__delay4,dmdc,3.0,4,4,True,False,0.756316088543706,0.7488145515610617,-0.0075015369826443,0.990081479032016,0.9999959930231276,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_180__dmdc__pod4__dmdc4__delay4,dmdc,4.0,4,4,True,False,0.756316088543706,0.7488145515610617,-0.0075015369826443,0.990081479032016,0.9999959930231276,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_192__dmdc__pod0p999__dmdc4__delay4,dmdc,0.999,4,4,True,False,0.756316088543706,0.7488145515610617,-0.0075015369826443,0.990081479032016,0.9999959930231276,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_104__adaptive_dmdc__pod2__dmdc3__delay2,adaptive_dmdc,2.0,3,2,True,False,0.7525811079346337,0.7511992441815288,-0.0013818637531048,0.99816383411896,0.0334568525455147,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_116__adaptive_dmdc__pod3__dmdc3__delay2,adaptive_dmdc,3.0,3,2,True,False,0.7525811079346337,0.7511992441815288,-0.0013818637531048,0.99816383411896,0.0334568525455147,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_128__adaptive_dmdc__pod4__dmdc3__delay2,adaptive_dmdc,4.0,3,2,True,False,0.7525811079346337,0.7511992441815288,-0.0013818637531048,0.99816383411896,0.0334568525455147,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_140__adaptive_dmdc__pod0p999__dmdc3__delay2,adaptive_dmdc,0.999,3,2,True,False,0.7525811079346337,0.7511992441815288,-0.0013818637531048,0.99816383411896,0.0334568525455147,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_203__ridge_dmdc__pod2__dmdc4__delay2,ridge_dmdc,2.0,4,2,True,False,0.7605365150829687,0.7533250833605832,-0.0072114317223854,0.9905179678038224,0.9999959944035232,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_215__ridge_dmdc__pod3__dmdc4__delay2,ridge_dmdc,3.0,4,2,True,False,0.7605365150829687,0.7533250833605832,-0.0072114317223854,0.9905179678038224,0.9999959944035232,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_227__ridge_dmdc__pod4__dmdc4__delay2,ridge_dmdc,4.0,4,2,True,False,0.7605365150829687,0.7533250833605832,-0.0072114317223854,0.9905179678038224,0.9999959944035232,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_239__ridge_dmdc__pod0p999__dmdc4__delay2,ridge_dmdc,0.999,4,2,True,False,0.7605365150829687,0.7533250833605832,-0.0072114317223854,0.9905179678038224,0.9999959944035232,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_155__dmdc__pod2__dmdc4__delay2,dmdc,2.0,4,2,True,False,0.7605367017505668,0.7533252717764115,-0.0072114299741552,0.9905179724297902,0.999995994404548,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_167__dmdc__pod3__dmdc4__delay2,dmdc,3.0,4,2,True,False,0.7605367017505668,0.7533252717764115,-0.0072114299741552,0.9905179724297902,0.999995994404548,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_179__dmdc__pod4__dmdc4__delay2,dmdc,4.0,4,2,True,False,0.7605367017505668,0.7533252717764115,-0.0072114299741552,0.9905179724297902,0.999995994404548,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_191__dmdc__pod0p999__dmdc4__delay2,dmdc,0.999,4,2,True,False,0.7605367017505668,0.7533252717764115,-0.0072114299741552,0.9905179724297902,0.999995994404548,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_103__adaptive_dmdc__pod2__dmdc3__delay1,adaptive_dmdc,2.0,3,1,True,False,0.7549062676474688,0.7541499649792025,-0.0007563026682663,0.99899815023311,0.0337420986898093,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_115__adaptive_dmdc__pod3__dmdc3__delay1,adaptive_dmdc,3.0,3,1,True,False,0.7549062676474688,0.7541499649792025,-0.0007563026682663,0.99899815023311,0.0337420986898093,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_127__adaptive_dmdc__pod4__dmdc3__delay1,adaptive_dmdc,4.0,3,1,True,False,0.7549062676474688,0.7541499649792025,-0.0007563026682663,0.99899815023311,0.0337420986898093,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_139__adaptive_dmdc__pod0p999__dmdc3__delay1,adaptive_dmdc,0.999,3,1,True,False,0.7549062676474688,0.7541499649792025,-0.0007563026682663,0.99899815023311,0.0337420986898093,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_202__ridge_dmdc__pod2__dmdc4__delay1,ridge_dmdc,2.0,4,1,True,False,0.7620389843269345,0.7557732642166423,-0.0062657201102922,0.9917776908541938,0.9999959983248192,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_214__ridge_dmdc__pod3__dmdc4__delay1,ridge_dmdc,3.0,4,1,True,False,0.7620389843269345,0.7557732642166423,-0.0062657201102922,0.9917776908541938,0.9999959983248192,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_226__ridge_dmdc__pod4__dmdc4__delay1,ridge_dmdc,4.0,4,1,True,False,0.7620389843269345,0.7557732642166423,-0.0062657201102922,0.9917776908541938,0.9999959983248192,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_238__ridge_dmdc__pod0p999__dmdc4__delay1,ridge_dmdc,0.999,4,1,True,False,0.7620389843269345,0.7557732642166423,-0.0062657201102922,0.9917776908541938,0.9999959983248192,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_154__dmdc__pod2__dmdc4__delay1,dmdc,2.0,4,1,True,False,0.7620393813258872,0.7557736633301233,-0.0062657179957639,0.9917776979125908,0.9999959983269276,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_166__dmdc__pod3__dmdc4__delay1,dmdc,3.0,4,1,True,False,0.7620393813258872,0.7557736633301233,-0.0062657179957639,0.9917776979125908,0.9999959983269276,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_178__dmdc__pod4__dmdc4__delay1,dmdc,4.0,4,1,True,False,0.7620393813258872,0.7557736633301233,-0.0062657179957639,0.9917776979125908,0.9999959983269276,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_190__dmdc__pod0p999__dmdc4__delay1,dmdc,0.999,4,1,True,False,0.7620393813258872,0.7557736633301233,-0.0062657179957639,0.9917776979125908,0.9999959983269276,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_105__adaptive_dmdc__pod2__dmdc3__delay4,adaptive_dmdc,2.0,3,4,True,False,0.761863823192628,0.760101951321264,-0.001761871871364,0.9976874189090896,0.0330542714267644,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_117__adaptive_dmdc__pod3__dmdc3__delay4,adaptive_dmdc,3.0,3,4,True,False,0.761863823192628,0.760101951321264,-0.001761871871364,0.9976874189090896,0.0330542714267644,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_129__adaptive_dmdc__pod4__dmdc3__delay4,adaptive_dmdc,4.0,3,4,True,False,0.761863823192628,0.760101951321264,-0.001761871871364,0.9976874189090896,0.0330542714267644,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_141__adaptive_dmdc__pod0p999__dmdc3__delay4,adaptive_dmdc,0.999,3,4,True,False,0.761863823192628,0.760101951321264,-0.001761871871364,0.9976874189090896,0.0330542714267644,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_097__adaptive_dmdc__pod2__dmdcfull__delay1,adaptive_dmdc,2.0,full,1,True,False,0.7755237790471443,0.7727588071114045,-0.0027649719357397,0.996434703860226,0.3193877156875302,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_109__adaptive_dmdc__pod3__dmdcfull__delay1,adaptive_dmdc,3.0,full,1,True,False,0.7755237790471443,0.7727588071114045,-0.0027649719357397,0.996434703860226,0.3193877156875302,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_121__adaptive_dmdc__pod4__dmdcfull__delay1,adaptive_dmdc,4.0,full,1,True,False,0.7755237790471443,0.7727588071114045,-0.0027649719357397,0.996434703860226,0.3193877156875302,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_133__adaptive_dmdc__pod0p999__dmdcfull__delay1,adaptive_dmdc,0.999,full,1,True,False,0.7755237790471443,0.7727588071114045,-0.0027649719357397,0.996434703860226,0.3193877156875302,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_201__ridge_dmdc__pod2__dmdc3__delay4,ridge_dmdc,2.0,3,4,True,False,0.8036191280775509,0.7943678373738706,-0.0092512907036802,0.988487966027126,0.9999956657293048,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_213__ridge_dmdc__pod3__dmdc3__delay4,ridge_dmdc,3.0,3,4,True,False,0.8036191280775509,0.7943678373738706,-0.0092512907036802,0.988487966027126,0.9999956657293048,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_225__ridge_dmdc__pod4__dmdc3__delay4,ridge_dmdc,4.0,3,4,True,False,0.8036191280775509,0.7943678373738706,-0.0092512907036802,0.988487966027126,0.9999956657293048,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_237__ridge_dmdc__pod0p999__dmdc3__delay4,ridge_dmdc,0.999,3,4,True,False,0.8036191280775509,0.7943678373738706,-0.0092512907036802,0.988487966027126,0.9999956657293048,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_153__dmdc__pod2__dmdc3__delay4,dmdc,2.0,3,4,True,False,0.8036191686141078,0.7943678756737235,-0.0092512929403842,0.9884879638245332,0.999995665729206,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_165__dmdc__pod3__dmdc3__delay4,dmdc,3.0,3,4,True,False,0.8036191686141078,0.7943678756737235,-0.0092512929403842,0.9884879638245332,0.999995665729206,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_177__dmdc__pod4__dmdc3__delay4,dmdc,4.0,3,4,True,False,0.8036191686141078,0.7943678756737235,-0.0092512929403842,0.9884879638245332,0.999995665729206,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_189__dmdc__pod0p999__dmdc3__delay4,dmdc,0.999,3,4,True,False,0.8036191686141078,0.7943678756737235,-0.0092512929403842,0.9884879638245332,0.999995665729206,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_051__mean__pod2__dmdcfull__delay4,mean,2.0,full,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_054__mean__pod2__dmdc2__delay4,mean,2.0,2,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_057__mean__pod2__dmdc3__delay4,mean,2.0,3,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_060__mean__pod2__dmdc4__delay4,mean,2.0,4,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_063__mean__pod3__dmdcfull__delay4,mean,3.0,full,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_066__mean__pod3__dmdc2__delay4,mean,3.0,2,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_069__mean__pod3__dmdc3__delay4,mean,3.0,3,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_072__mean__pod3__dmdc4__delay4,mean,3.0,4,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_075__mean__pod4__dmdcfull__delay4,mean,4.0,full,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_078__mean__pod4__dmdc2__delay4,mean,4.0,2,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_081__mean__pod4__dmdc3__delay4,mean,4.0,3,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_084__mean__pod4__dmdc4__delay4,mean,4.0,4,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_087__mean__pod0p999__dmdcfull__delay4,mean,0.999,full,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_090__mean__pod0p999__dmdc2__delay4,mean,0.999,2,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_093__mean__pod0p999__dmdc3__delay4,mean,0.999,3,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_096__mean__pod0p999__dmdc4__delay4,mean,0.999,4,4,True,False,0.7925761676253632,0.7960493903966448,0.0034732227712815,1.0043821943090816,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_050__mean__pod2__dmdcfull__delay2,mean,2.0,full,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_053__mean__pod2__dmdc2__delay2,mean,2.0,2,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_056__mean__pod2__dmdc3__delay2,mean,2.0,3,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_059__mean__pod2__dmdc4__delay2,mean,2.0,4,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_062__mean__pod3__dmdcfull__delay2,mean,3.0,full,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_065__mean__pod3__dmdc2__delay2,mean,3.0,2,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_068__mean__pod3__dmdc3__delay2,mean,3.0,3,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_071__mean__pod3__dmdc4__delay2,mean,3.0,4,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_074__mean__pod4__dmdcfull__delay2,mean,4.0,full,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_077__mean__pod4__dmdc2__delay2,mean,4.0,2,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_080__mean__pod4__dmdc3__delay2,mean,4.0,3,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_083__mean__pod4__dmdc4__delay2,mean,4.0,4,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_086__mean__pod0p999__dmdcfull__delay2,mean,0.999,full,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_089__mean__pod0p999__dmdc2__delay2,mean,0.999,2,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_092__mean__pod0p999__dmdc3__delay2,mean,0.999,3,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_095__mean__pod0p999__dmdc4__delay2,mean,0.999,4,2,True,False,0.7967454636821331,0.8001622175794658,0.0034167538973327,1.0042883882658613,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_200__ridge_dmdc__pod2__dmdc3__delay2,ridge_dmdc,2.0,3,2,True,False,0.8096853282415912,0.8008881800150663,-0.0087971482265248,0.9891351023420052,0.999995661669662,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_212__ridge_dmdc__pod3__dmdc3__delay2,ridge_dmdc,3.0,3,2,True,False,0.8096853282415912,0.8008881800150663,-0.0087971482265248,0.9891351023420052,0.999995661669662,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_224__ridge_dmdc__pod4__dmdc3__delay2,ridge_dmdc,4.0,3,2,True,False,0.8096853282415912,0.8008881800150663,-0.0087971482265248,0.9891351023420052,0.999995661669662,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_236__ridge_dmdc__pod0p999__dmdc3__delay2,ridge_dmdc,0.999,3,2,True,False,0.8096853282415912,0.8008881800150663,-0.0087971482265248,0.9891351023420052,0.999995661669662,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_152__dmdc__pod2__dmdc3__delay2,dmdc,2.0,3,2,True,False,0.809685416500082,0.8008882641699189,-0.008797152330163,0.989135098458128,0.9999956616694584,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_164__dmdc__pod3__dmdc3__delay2,dmdc,3.0,3,2,True,False,0.809685416500082,0.8008882641699189,-0.008797152330163,0.989135098458128,0.9999956616694584,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_176__dmdc__pod4__dmdc3__delay2,dmdc,4.0,3,2,True,False,0.809685416500082,0.8008882641699189,-0.008797152330163,0.989135098458128,0.9999956616694584,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_188__dmdc__pod0p999__dmdc3__delay2,dmdc,0.999,3,2,True,False,0.809685416500082,0.8008882641699189,-0.008797152330163,0.989135098458128,0.9999956616694584,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_049__mean__pod2__dmdcfull__delay1,mean,2.0,full,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_052__mean__pod2__dmdc2__delay1,mean,2.0,2,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_055__mean__pod2__dmdc3__delay1,mean,2.0,3,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_058__mean__pod2__dmdc4__delay1,mean,2.0,4,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_061__mean__pod3__dmdcfull__delay1,mean,3.0,full,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_064__mean__pod3__dmdc2__delay1,mean,3.0,2,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
